evento_id,evento,data_inicial,data_final,data_abertura,id_chamado
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664664
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664665
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664666
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664667
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664668
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664669
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664673
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664674
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664675
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664677
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664678
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664679
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664680
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664681
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664683
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664684
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664685
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664689
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664690
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664691
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664705
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664707
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664710
1,Rock in Rio,2022-09-02,2022-09-04,2022-09-04,17664711
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674555
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674556
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674557
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674558
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674559
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674560
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674562
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674563
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674569
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674570
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674571
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674572
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674585
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674592
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674600
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674604
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674606
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674607
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674608
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674645
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674656
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674700
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674858
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17674906
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675105
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675138
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675226
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675233
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675523
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675564
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675595
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675597
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675599
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675607
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675609
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675613
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675616
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675658
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675685
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675718
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675769
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675864
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17675927
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676021
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676107
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676419
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676449
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676599
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676664
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676722
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17676859
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677244
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677555
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677617
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677705
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677726
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677761
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677827
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677832
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677970
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17677997
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678002
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678035
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678169
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678174
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678180
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678186
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678197
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678200
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678214
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678280
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678285
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678408
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678426
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678445
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678478
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678482
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678497
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678499
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678501
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678512
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678519
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678530
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678532
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678535
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678541
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678546
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678557
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678562
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678575
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-08,17678578
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678587
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678615
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678617
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678618
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678619
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678630
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678633
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678638
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678643
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678658
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678673
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678719
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678720
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678721
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678787
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17678788
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679149
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679195
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679247
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679299
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679308
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679350
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679379
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679390
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679414
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679482
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679527
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679543
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679633
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679721
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679746
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679952
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17679986
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680063
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680070
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680159
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680197
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680211
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680261
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680262
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680263
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680482
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680633
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680675
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680989
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680991
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17680995
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681072
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681075
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681117
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681143
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681150
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681233
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681300
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681301
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681302
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681305
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681312
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681327
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681341
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681343
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681473
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681564
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681631
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681695
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681811
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681850
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681869
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681874
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681915
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681970
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17681999
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682040
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682041
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682105
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682106
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682133
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682164
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682218
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682226
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682241
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682243
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682287
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682318
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682327
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682330
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682337
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682389
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682406
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682411
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682422
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682424
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682426
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682436
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682438
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682439
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682443
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682444
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682451
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682453
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682454
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682462
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682463
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682464
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682465
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682471
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682472
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682475
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682477
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682485
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682488
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682493
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682497
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682498
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682500
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682501
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682502
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682509
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682510
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682512
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682514
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682515
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682518
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682519
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682522
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682524
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682527
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682529
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682530
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682531
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682539
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682544
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682549
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682552
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682557
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682561
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682562
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682564
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682570
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682575
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682578
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-09,17682582
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682598
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682604
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682605
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682608
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682609
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682617
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682620
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682624
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682625
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682626
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682627
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682630
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682631
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682634
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682637
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682638
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682639
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682641
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682649
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682652
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682653
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682659
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682664
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682666
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682667
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682703
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682720
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682727
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682733
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682738
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682801
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682818
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682824
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682851
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682881
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682882
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682884
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682887
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682891
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17682938
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683061
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683100
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683270
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683303
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683365
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683369
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683459
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683477
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683500
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683592
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683595
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683599
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683661
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683676
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683711
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683780
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683797
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683798
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683808
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683832
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683883
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683910
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683911
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683914
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683923
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683927
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683933
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683934
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683945
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683971
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17683994
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684007
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684011
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684038
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684056
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684076
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684082
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684090
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684094
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684098
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684124
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684125
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684130
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684131
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684132
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684141
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684143
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684152
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684190
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684192
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684202
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684203
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684205
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684210
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684216
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684217
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684218
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684220
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684221
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684222
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684225
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684226
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684227
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684246
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684249
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684264
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684265
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684270
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684277
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684278
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684282
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684287
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684292
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684293
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684299
2,Rock in Rio,2022-09-08,2022-09-11,2022-09-10,17684300
